Middl	DWID	Sex	Age	RaceName	CountyName 
722849	171229595	F	43	Caucasian	Wake
724957	171231703	F	56	Caucasian	Chatham
728937	171235683	F	47	Black	Chatham
732061	171238807	F	55	Caucasian	Chatham
732409	171239155	F	46	Caucasian	Chatham
732423	171239169	F	30	Caucasian	Orange
734463	171241209	F	76	Caucasian	Chatham
734959	171241705	F	39	Caucasian	Chatham
735004	171241750	F	63	Caucasian	Chatham
737136	171243882	F	39	Caucasian	Jackson
738488	171245234	F	58	Caucasian	Wake
739127	171245873	M	60	Caucasian	Chatham
779022	171285768	F	49	Caucasian	Cleveland
779898	171286644	F	49	Caucasian	Cleveland
819637	171326383	F	85	Caucasian	Columbus
829107	171335853	F	46	Black	Columbus
840322	171347068	M	46	Caucasian	Columbus
843434	171350180	F	63	Caucasian	Columbus
852188	171358934	F	56	Caucasian	Craven
858314	171365060	F	72	Black	Craven
873353	171380099	F	39	Caucasian	Craven
874841	171381587	F	35	Caucasian	Craven
875650	171382396	F	60	Caucasian	Craven
882629	171389375	F	55	Black	Craven
904841	171411587	F	64	Caucasian	Craven
1400358	171907104	F	45	Black	Forsyth
1400757	171907503	M	70	Caucasian	Forsyth
1401769	171908515	F	66	Caucasian	Forsyth
1401987	171908733	M	45	Caucasian	Forsyth
1402012	171908758	F	73	Caucasian	Forsyth
1402420	171909166	M	69	Caucasian	Forsyth
1402459	171909205	F	57	Caucasian	Forsyth
1402516	171909262	F	58	Caucasian	Forsyth
1403258	171910004	M	37	Caucasian	Forsyth
1403651	171910397	F	61	Caucasian	Forsyth
1403737	171910483	F	63	Black	Forsyth
1404338	171911084	F	49	Caucasian	Forsyth
1407645	171914391	F	64	Caucasian	Forsyth
1407700	171914446	F	56	Caucasian	Forsyth
1409097	171915843	F	48	Caucasian	Forsyth
1409237	171915983	F	50	Caucasian	Forsyth
1409613	171916359	F	48	Caucasian	Forsyth
1409872	171916618	F	37	Caucasian	Forsyth
1410101	171916847	F	56	Black	Forsyth
1411173	171917919	M	61	Caucasian	Forsyth
1411341	171918087	F	59	Black	Forsyth
1415294	171922040	F	43	Caucasian	Swain
1424670	171931416	F	43	Caucasian	Iredell
1426762	171933508	F	37	Caucasian	Forsyth
1429982	171936728	F	57	Caucasian	Randolph
104401	85911636	M	54	Caucasian	Wake
104877	85912125	M	47	Caucasian	Wake
105929	85913200	F	58	Caucasian	Wake
106795	85914091	M	44	Caucasian	Wake
108298	85915621	M	51	Caucasian	Wake
108384	85915707	F	31	Caucasian	Wake
1176974	171683720	F	55	Caucasian	Durham
1177612	171684358	F	44	Black	Durham
1180016	171686762	F	53	Caucasian	Durham
1181723	171688469	F	49	Asian	Durham
1181859	171688605	F	42	Caucasian	Durham
1182465	171689211	M	54	Black	Durham
1182522	171689268	F	35	Black	Durham
1183273	171690019	F	45	Caucasian	Durham
1184666	171691412	F	49	Black	Durham
112326	85919713	F	29	Caucasian	Wake
116318	85923776	F	37	Caucasian	Durham
120465	85928028	F	30	Caucasian	Forsyth
122031	85929638	F	51	Caucasian	Wake
122144	85929755	M	54	Hispanic	Wake
125750	85933515	F	38	Caucasian	Wake
125883	85933653	F	52	Caucasian	Wake
128937	85936866	F	29	Caucasian	Wake
136825	85945114	F	45	Caucasian	Wake
138137	85946512	F	57	Caucasian	Wake
138424	85946815	F	35	Caucasian	Wake
138535	85946933	F	62	Caucasian	Wake
139336	85947788	M	50	Caucasian	Wake
141352	85949941	M	27	Caucasian	Wake
142172	85950818	F	37	Caucasian	Wake
142832	85951518	F	68	Caucasian	Wake
143620	85952362	F	71	Caucasian	Wake
146624	85955542	M	27	Caucasian	Wake
148607	85957637	F	59	Caucasian	Durham
149485	85958565	M	44	Caucasian	Durham
151353	85960483	M	36	Caucasian	Wake
151859	85961023	F	72	Caucasian	Wake
153517	85962802	F	38	Caucasian	Durham
153548	85962835	M	53	Caucasian	Wake
155511	88350490	F	71	Caucasian	Guilford
155957	88752971	F	42	Caucasian	Madison
159667	91109047	F	36	Caucasian	Guilford
160383	91425414	F	57	Caucasian	Catawba
160385	91425763	M	59	Caucasian	Catawba
161160	91703170	F	60	Caucasian	Wake
161327	91767269	F	67	Caucasian	Iredell
161381	91777635	F	71	Caucasian	Alamance
161384	91778380	F	75	Caucasian	Brunswick
163964	92888798	F	71	Caucasian	Brunswick
164053	93014904	F	54	Caucasian	Forsyth
165381	95035273	M	60	Caucasian	Lincoln
166595	97069893	F	70	Caucasian	Buncombe
167927	99822550	F	65	Caucasian	Alamance
169367	102241823	F	58	Caucasian	Iredell
172022	105165172	M	28	Caucasian	Guilford
172211	105432309	F	62	Caucasian	Guilford
173480	107510437	F	31	Caucasian	Wake
174070	107725038	F	62	Caucasian	Brunswick
174266	107802491	F	73	Caucasian	Henderson
175074	108236947	F	65	Caucasian	Buncombe
181474	111511060	F	44	Black	Wake
181588	111603927	M	38	Hispanic	Iredell
189533	114110132	F	50	Caucasian	Iredell
191571	114778411	F	64	Caucasian	Carteret
197404	117194221	M	78	Caucasian	Orange
199453	118146855	F	53	Black	Wake
200424	118801298	F	64	Caucasian	Onslow
201689	119547360	M	75	Caucasian	Brunswick
202138	119805814	M	43	Caucasian	Mecklenburg
202824	120081531	F	54	Caucasian	Iredell
203278	120249577	F	67	Caucasian	Iredell
203702	120447815	F	66	Caucasian	Brunswick
204163	120593681	F	77	Caucasian	Iredell
205519	121019389	F	75	Caucasian	Caldwell
205522	121020310	F	78	Caucasian	Brunswick
206291	121273814	M	54	Caucasian	Iredell
206406	121303515	M	71	Caucasian	Brunswick
206458	121331908	F	63	Caucasian	Brunswick
207063	121592568	M	44	Caucasian	Wake
207934	121927257	F	50	Caucasian	Mecklenburg
207936	121927642	F	50	Caucasian	Mecklenburg
208020	121952052	F	57	Caucasian	Mecklenburg
211009	135036475	M	82	Caucasian	Durham
212108	145247449	F	47	Caucasian	Stokes
213405	147038162	F	80	Caucasian	Wake
219170	161351335	M	65	Caucasian	Wake
220260	161413434	F	65	Caucasian	Pamlico
237318	165681811	M	64	Caucasian	Guilford
239133	166009785	M	53	Caucasian	Guilford
244176	168723683	F	70	Caucasian	McDowell
246550	169296454	F	36	Caucasian	Mecklenburg
249346	170285553	F	68	Caucasian	Guilford
1431600	171938346	F	62	Caucasian	Forsyth
1433201	171939947	F	49	Caucasian	Forsyth
1434804	171941550	M	64	Caucasian	Forsyth
1437598	171944344	M	32	Caucasian	Forsyth
1439426	171946172	F	45	Caucasian	Rowan
1446028	171952774	F	71	Caucasian	Forsyth
1446308	171953054	F	40	Caucasian	Forsyth
1448038	171954784	F	63	Caucasian	Forsyth
1448314	171955060	M	34	Black	Orange
1450102	171956848	M	33	Caucasian	Guilford
1450674	171957420	F	54	Native American	Forsyth
1455010	171961756	F	71	Caucasian	Forsyth
1456651	171963397	F	46	Caucasian	Forsyth
1459328	171966074	M	32	Caucasian	Forsyth
1461468	171968214	F	32	Caucasian	Forsyth
1466199	171972945	F	61	Black	Forsyth
1469553	171976299	F	28	Caucasian	Orange
1475847	171982593	F	27	Caucasian	Forsyth
1484616	171991362	M	86	Caucasian	Forsyth
269567	170776313	F	69	Caucasian	Alexander
274494	170781240	F	65	Caucasian	Alexander
274683	170781429	F	71	Caucasian	Alexander
278359	170785105	F	66	Black	Alamance
279033	170785779	F	67	Caucasian	Alamance
284675	170791421	F	74	Black	Alamance
287116	170793862	F	66	Black	Alamance
287583	170794329	F	74	Caucasian	Alamance
289627	170796373	F	86	Black	Alamance
290809	170797555	M	59	Caucasian	Caswell
290811	170797557	M	68	Caucasian	Alamance
290824	170797570	M	64	Caucasian	Alamance
290854	170797600	M	69	Caucasian	Alamance
290860	170797606	F	60	Caucasian	Alamance
292016	170798762	F	66	Caucasian	Alamance
294421	170801167	F	74	Caucasian	Alamance
294482	170801228	F	54	Caucasian	Alamance
295227	170801973	F	70	Caucasian	Alamance
295280	170802026	M	79	Caucasian	Alamance
295450	170802196	M	58	Caucasian	Alamance
296002	170802748	F	71	Caucasian	Alamance
299475	170806221	M	68	Caucasian	Alamance
299812	170806558	F	54	Caucasian	Alamance
300213	170806959	F	66	Caucasian	Alamance
301904	170808650	F	66	Caucasian	Alamance
303100	170809846	F	67	Caucasian	Alamance
303960	170810706	F	53	Caucasian	Alamance
304181	170810927	F	55	Caucasian	Alamance
305213	170811959	F	50	Caucasian	Alamance
305481	170812227	M	54	Caucasian	Alamance
306238	170812984	M	50	Caucasian	Orange
307001	170813747	F	53	Caucasian	Alamance
307052	170813798	F	56	Black	Alamance
307274	170814020	F	66	Caucasian	Alamance
307827	170814573	F	47	Caucasian	Alamance
308336	170815082	M	59	Caucasian	Alamance
308802	170815548	M	51	Caucasian	Alamance
309130	170815876	F	65	Black	Alamance
312050	170818796	F	50	Black	Alamance
1340247	171846993	F	69	Caucasian	Forsyth
1340389	171847135	F	57	Caucasian	Forsyth
1341096	171847842	M	55	Caucasian	Forsyth
1341350	171848096	F	55	Caucasian	Forsyth
1341794	171848540	M	57	Black	Forsyth
1342107	171848853	F	51	Caucasian	Forsyth
1342488	171849234	M	68	Caucasian	Forsyth
1342689	171849435	F	49	Caucasian	Forsyth
1342792	171849538	F	52	Caucasian	Forsyth
1343548	171850294	F	55	Caucasian	Forsyth
1344040	171850786	F	67	Caucasian	Forsyth
1344285	171851031	F	58	Caucasian	Forsyth
1344303	171851049	F	64	Caucasian	Forsyth
1344543	171851289	F	54	Caucasian	Forsyth
1344685	171851431	F	64	Caucasian	Forsyth
1345319	171852065	M	51	Caucasian	Guilford
1345451	171852197	M	77	Caucasian	Davie
1345608	171852354	F	64	Caucasian	Forsyth
1345838	171852584	F	61	Caucasian	Forsyth
1345851	171852597	F	74	Black	Forsyth
1346799	171853545	F	57	Black	Forsyth
1346873	171853619	F	48	Caucasian	Forsyth
1346911	171853657	F	54	Caucasian	Forsyth
1347469	171854215	F	64	Caucasian	Forsyth
1347714	171854460	F	56	Caucasian	Forsyth
1348045	171854791	F	66	Caucasian	Forsyth
1348055	171854801	M	49	Caucasian	Forsyth
1348652	171855398	F	70	Caucasian	Forsyth
1348907	171855653	F	53	Caucasian	Forsyth
1349225	171855971	F	74	Caucasian	Forsyth
1349336	171856082	F	68	Caucasian	Forsyth
1349654	171856400	F	62	Caucasian	Forsyth
1349780	171856526	F	61	Caucasian	Forsyth
1350063	171856809	F	62	Caucasian	Forsyth
250268	170623429	F	45	Black	Durham
250459	170691318	F	57	Caucasian	Buncombe
1305300	171812046	M	71	Caucasian	Forsyth
1305337	171812083	M	60	Caucasian	Forsyth
1305341	171812087	M	76	Caucasian	Forsyth
1306047	171812793	F	58	Caucasian	Forsyth
1306156	171812902	F	68	Caucasian	Forsyth
1306245	171812991	F	57	Caucasian	Forsyth
1307306	171814052	F	71	Caucasian	Forsyth
1307363	171814109	F	67	Caucasian	Forsyth
1307791	171814537	F	61	Caucasian	Forsyth
1308133	171814879	F	70	Black	Forsyth
1308158	171814904	F	61	Black	Forsyth
1308381	171815127	M	71	Caucasian	Forsyth
1309112	171815858	F	74	Caucasian	Forsyth
1309713	171816459	F	62	Caucasian	Forsyth
1310723	171817469	F	72	Caucasian	Forsyth
1311392	171818138	F	64	Caucasian	Yadkin
1312278	171819024	M	83	Caucasian	Forsyth
1119075	171625821	F	73	Caucasian	Durham
1119083	171625829	M	64	Caucasian	Durham
1119113	171625859	F	62	Caucasian	Durham
1119130	171625876	M	59	Caucasian	Durham
1119516	171626262	F	73	Caucasian	Durham
1120133	171626879	M	66	Black	Granville
1120295	171627041	F	78	Caucasian	Durham
1120416	171627162	M	71	Caucasian	Durham
1120774	171627520	M	71	Caucasian	Durham
1121273	171628019	M	74	Caucasian	Durham
1121607	171628353	F	84	Caucasian	Durham
1121650	171628396	F	68	Caucasian	Durham
1121729	171628475	F	67	Black	Durham
1122380	171629126	F	67	Caucasian	Durham
1122637	171629383	M	73	Black	Durham
1122713	171629459	F	73	Black	Durham
1122905	171629651	M	66	Black	Durham
1123493	171630239	F	68	Caucasian	Durham
1123797	171630543	F	66	Caucasian	Durham
1124068	171630814	F	67	Black	Durham
1124097	171630843	F	59	Black	Durham
1124118	171630864	M	57	Black	Durham
1124132	171630878	M	70	Black	Durham
1124739	171631485	M	72	Caucasian	Durham
1125013	171631759	M	77	Black	Durham
1126244	171632990	M	70	Caucasian	Davidson
1126402	171633148	F	50	Caucasian	Durham
1126573	171633319	F	59	Caucasian	Durham
1126626	171633372	F	54	Caucasian	Durham
1126713	171633459	M	64	Caucasian	Durham
1126734	171633480	M	61	Caucasian	Durham
1126760	171633506	F	70	Caucasian	Durham
1127216	171633962	F	62	Caucasian	Durham
1128005	171634751	F	65	Caucasian	Durham
1128675	171635421	F	69	Black	Durham
1129504	171636250	F	63	Caucasian	Durham
1130130	171636876	M	56	Caucasian	Durham
1130410	171637156	F	62	Black	Durham
1130820	171637566	F	63	Black	Durham
1130976	171637722	F	57	Caucasian	Durham
1131264	171638010	F	63	Caucasian	Durham
1131420	171638166	F	59	Caucasian	Durham
1131443	171638189	F	76	Caucasian	Durham
1131700	171638446	F	72	Caucasian	Durham
1131810	171638556	M	73	Caucasian	Durham
1131892	171638638	F	64	Caucasian	Durham
1132135	171638881	F	60	Black	Durham
1132229	171638975	F	66	Caucasian	Durham
1132230	171638976	M	65	Caucasian	Durham
1132848	171639594	F	66	Caucasian	Durham
1132878	171639624	F	61	Caucasian	Durham
1133017	171639763	M	69	Caucasian	Durham
1133785	171640531	F	58	Caucasian	Durham
1133808	171640554	M	67	Caucasian	Durham
1134719	171641465	F	55	Caucasian	Durham
1134867	171641613	M	70	Caucasian	Durham
1134950	171641696	F	60	Caucasian	Durham
1135155	171641901	F	75	Caucasian	Durham
1135198	171641944	F	64	Caucasian	Durham
1135610	171642356	F	70	Caucasian	Durham
1135647	171642393	F	61	Caucasian	Durham
1135660	171642406	F	56	Caucasian	Durham
1136041	171642787	F	69	Black	Rutherford
1136121	171642867	F	52	Caucasian	Durham
1136289	171643035	F	53	Caucasian	Durham
1136929	171643675	F	68	Caucasian	Durham
1137063	171643809	F	47	Caucasian	Durham
1137448	171644194	F	51	Caucasian	Durham
1137652	171644398	F	66	Caucasian	Durham
1137936	171644682	M	60	Caucasian	Durham
1138026	171644772	F	58	Caucasian	Durham
1138175	171644921	M	83	Caucasian	Durham
1139148	171645894	F	67	Caucasian	Durham
1350278	171857024	M	53	Caucasian	Forsyth
1350477	171857223	F	64	Caucasian	Forsyth
1350834	171857580	F	71	Caucasian	Forsyth
1351104	171857850	M	60	Caucasian	Forsyth
1352356	171859102	F	57	Caucasian	Forsyth
1352423	171859169	M	60	Caucasian	Forsyth
1352531	171859277	F	54	Caucasian	Forsyth
1352685	171859431	F	59	Caucasian	Forsyth
1352926	171859672	F	76	Caucasian	Forsyth
1353782	171860528	F	60	Caucasian	Forsyth
1353915	171860661	F	52	Caucasian	Forsyth
1354178	171860924	F	59	Caucasian	Davidson
1354306	171861052	F	61	Caucasian	Forsyth
1354307	171861053	F	58	Caucasian	Forsyth
1355486	171862232	F	58	Caucasian	Forsyth
1355867	171862613	F	74	Caucasian	Forsyth
1355903	171862649	F	45	Caucasian	Forsyth
1356176	171862922	F	65	Caucasian	Forsyth
1356189	171862935	F	71	Caucasian	Forsyth
1356461	171863207	M	54	Caucasian	Forsyth
1357139	171863885	F	54	Caucasian	Forsyth
89390	85896214	F	50	Caucasian	Wake
90324	85897176	F	39	Caucasian	Wake
94456	85901406	M	33	Caucasian	Wake
95090	85902067	M	35	Caucasian	Wake
95547	85902547	F	33	Asian	Wake
95549	85902550	F	29	Black	Greene
95842	85902849	F	47	Caucasian	Wake
96117	85903131	M	44	Caucasian	Wake
98748	85905837	F	33	Caucasian	Wake
99430	85906544	F	57	Caucasian	Caswell
100481	85907630	F	37	Caucasian	Wake
100910	85908068	M	63	Caucasian	Wake
101974	85909154	F	43	Caucasian	Wake
108583	85915909	F	36	Hispanic	Pitt
108827	85916155	F	32	Caucasian	Transylvania
1177577	171684323	F	52	Caucasian	Durham
1177939	171684685	F	55	Black	Durham
1178774	171685520	F	63	Caucasian	Durham
1178958	171685704	F	42	Caucasian	Durham
1182178	171688924	F	49	Caucasian	Durham
1183121	171689867	F	39	Caucasian	Durham
1184978	171691724	F	33	Caucasian	Durham
1184985	171691731	F	52	Caucasian	Durham
1185017	171691763	M	78	Caucasian	Durham
1185168	171691914	F	33	Black	Mecklenburg
1186638	171693384	F	40	Caucasian	Durham
1186651	171693397	F	42	Caucasian	Durham
1187133	171693879	F	89	Caucasian	Chatham
1187814	171694560	F	40	Caucasian	Durham
1187982	171694728	F	52	Caucasian	Durham
1189980	171696726	F	77	Caucasian	Durham
1190371	171697117	F	47	Caucasian	Orange
1190462	171697208	F	59	Caucasian	Orange
1190579	171697325	F	59	Caucasian	Durham
1191448	171698194	F	58	Caucasian	Durham
1193029	171699775	F	60	Caucasian	Durham
1195000	171701746	F	47	Caucasian	Durham
1196120	171702866	F	40	Caucasian	Wake
1199180	171705926	F	51	Caucasian	Durham
1200918	171707664	F	64	Caucasian	Durham
1201431	171708177	F	65	Caucasian	Durham
1202053	171708799	F	39	Caucasian	Durham
1202083	171708829	F	47	Caucasian	Durham
1203291	171710037	M	71	Caucasian	Durham
1204837	171711583	F	53	Caucasian	Durham
1206355	171713101	F	30	Black	Durham
1207192	171713938	F	61	Caucasian	Durham
1207267	171714013	M	73	Caucasian	Durham
1207632	171714378	M	64	Caucasian	Durham
1210752	171717498	F	53	Caucasian	Durham
1211025	171717771	F	39	Caucasian	Cumberland
1211841	171718587	F	43	Caucasian	Durham
1214857	171721603	M	58	Caucasian	Durham
1215754	171722500	F	64	Caucasian	Durham
1215758	171722504	F	31	Caucasian	Durham
1216473	171723219	F	34	Caucasian	Durham
1217015	171723761	F	41	Caucasian	Durham
1217272	171724018	F	32	Caucasian	Guilford
1217782	171724528	F	59	Caucasian	Durham
1218044	171724790	F	40	Caucasian	Durham
1218299	171725045	M	66	Caucasian	Durham
1218956	171725702	F	35	Black	Orange
1219606	171726352	M	38	Caucasian	Wake
1219621	171726367	F	37	Asian	Durham
1220819	171727565	F	48	Caucasian	Harnett
1222861	171729607	F	39	Caucasian	Durham
1228440	171735186	F	82	Caucasian	Orange
1229670	171736416	F	82	Caucasian	Durham
1233092	171739838	F	51	Caucasian	Durham
1239980	171746726	F	49	Black	Durham
1242498	171749244	M	54	Caucasian	Durham
1139359	171646105	M	61	Caucasian	Durham
1139841	171646587	F	58	Caucasian	Durham
1140212	171646958	F	65	Caucasian	Alamance
1140250	171646996	F	53	Caucasian	Durham
1140666	171647412	M	70	Caucasian	Durham
1141218	171647964	F	74	Caucasian	Durham
1141241	171647987	M	52	Caucasian	Durham
1141712	171648458	F	72	Black	Durham
1142661	171649407	F	43	Caucasian	Durham
1142691	171649437	F	64	Caucasian	Durham
1142738	171649484	F	71	Caucasian	Durham
1142838	171649584	F	47	Caucasian	Durham
1143124	171649870	F	54	Caucasian	Durham
1143293	171650039	F	64	Caucasian	Durham
1711816	172218562	F	60	Caucasian	Guilford
1713101	172219847	M	69	Caucasian	Guilford
1713389	172220135	F	62	Caucasian	Guilford
1713622	172220368	M	63	Caucasian	Guilford
1715197	172221943	M	63	Caucasian	Guilford
1716717	172223463	F	56	Caucasian	Guilford
580374	171087120	F	71	Caucasian	Carteret
580410	171087156	F	71	Caucasian	Carteret
581039	171087785	F	71	Caucasian	Carteret
583108	171089854	F	33	Caucasian	New Hanover
583294	171090040	F	38	Caucasian	Carteret
584276	171091022	F	31	Caucasian	Wake
589870	171096616	F	63	Caucasian	Wake
590903	171097649	F	64	Caucasian	Carteret
606989	171113735	F	33	Black	Alamance
608149	171114895	M	74	Black	Caswell
617079	171123825	F	75	Caucasian	Catawba
636417	171143163	F	51	Caucasian	Catawba
687059	171193805	F	46	Caucasian	Catawba
693965	171200711	F	30	Caucasian	Wake
695005	171201751	M	29	Caucasian	Catawba
695518	171202264	F	69	Caucasian	Catawba
695767	171202513	F	55	Caucasian	Catawba
695793	171202539	F	56	Caucasian	Catawba
698407	171205153	F	54	Caucasian	Mecklenburg
700429	171207175	F	54	Caucasian	Catawba
702041	171208787	M	26	Caucasian	Catawba
704881	171211627	M	55	Caucasian	Catawba
713332	171220078	M	62	Caucasian	Chatham
716987	171223733	F	60	Caucasian	Chatham
716994	171223740	F	54	Caucasian	Chatham
717763	171224509	F	55	Caucasian	Chatham
720317	171227063	F	62	Caucasian	Chatham
723500	171230246	F	46	Caucasian	Chatham
724809	171231555	F	46	Caucasian	Chatham
726606	171233352	F	67	Caucasian	Chatham
727413	171234159	F	54	Caucasian	Chatham
727480	171234226	M	75	Caucasian	Chatham
727988	171234734	F	64	Caucasian	Chatham
729083	171235829	F	56	Caucasian	Chatham
731896	171238642	M	68	Caucasian	Chatham
732385	171239131	F	36	Caucasian	Chatham
732657	171239403	F	61	Caucasian	Wake
733657	171240403	F	68	Caucasian	Chatham
734127	171240873	M	63	Caucasian	Chatham
735243	171241989	F	58	Caucasian	Chatham
735940	171242686	F	47	Caucasian	Durham
736922	171243668	F	74	Caucasian	Chatham
738856	171245602	M	78	Caucasian	Chatham
740860	171247606	F	26	Caucasian	Chatham
741508	171248254	F	38	Caucasian	Chatham
742632	171249378	F	66	Caucasian	Chatham
745242	171251988	F	64	Black	Chowan
770919	171277665	M	58	Asian	Mecklenburg
775750	171282496	F	57	Caucasian	Cleveland
777838	171284584	F	65	Caucasian	Cleveland
780307	171287053	F	43	Caucasian	Cleveland
805122	171311868	F	65	Caucasian	Burke
805475	171312221	F	27	Caucasian	Cleveland
805618	171312364	F	74	Caucasian	Cleveland
820932	171327678	F	61	Caucasian	Columbus
847960	171354706	F	82	Caucasian	Craven
851525	171358271	F	75	Caucasian	Craven
862937	171369683	M	58	Caucasian	Craven
863449	171370195	M	79	Caucasian	Craven
863588	171370334	M	58	Caucasian	Craven
864129	171370875	F	59	Caucasian	Craven
871625	171378371	F	50	Caucasian	Craven
871627	171378373	M	57	Caucasian	Craven
878385	171385131	F	84	Caucasian	Craven
880290	171387036	M	54	Caucasian	Craven
883739	171390485	F	53	Caucasian	Craven
884749	171391495	F	66	Caucasian	Craven
884852	171391598	F	53	Caucasian	Craven
886929	171393675	F	30	Caucasian	Craven
900544	171407290	M	60	Caucasian	Craven
913413	171420159	M	43	Caucasian	Wake
1245705	171752451	F	46	Caucasian	Durham
1246419	171753165	F	40	Asian	Randolph
1248131	171754877	F	36	Caucasian	Durham
